,기준연도,법인등록번호,기업명,고유번호,직급_x,해당직급 직원수_x,직급_y,해당직급 직원수_y,직급_x,해당직급 직원수_x,직급_y,해당직급 직원수_y,직급_x,해당직급 직원수_x,직급_y,해당직급 직원수_y,직급,해당직급 직원수,총직원수
13,201609,1101110623606,DB생명보험주식회사,0010619,임직원,558,임직원_임원,5,임직원_이사대우,13,임직원_직원,540,등록 설계사,3477,등록 설계사_전속 설계사,1333,등록 설계사_교차모집 설계사,2144,8070
14,201609,1101110631154,메트라이프생명보험(주),0010620,임직원,647,임직원_임원,5,임직원_이사대우,26,임직원_직원,616,등록 설계사,3693,등록 설계사_전속 설계사,3693,등록 설계사_교차모집 설계사,0,8680
15,201609,1101110624688,동양생명보험주식회사,0010622,임직원,1012,임직원_임원,9,임직원_이사대우,15,임직원_직원,988,등록 설계사,3318,등록 설계사_전속 설계사,3249,등록 설계사_교차모집 설계사,69,8660
16,201609,1101110705322,PCA생명보험주식회사,0010624,임직원,349,임직원_임원,7,임직원_이사대우,21,임직원_직원,321,등록 설계사,995,등록 설계사_전속 설계사,995,등록 설계사_교차모집 설계사,0,2688
17,201609,1101110709232,처브라이프생명보험주식회사,0010625,임직원,204,임직원_임원,6,임직원_이사대우,7,임직원_직원,191,등록 설계사,767,등록 설계사_전속 설계사,735,등록 설계사_교차모집 설계사,32,1942
18,201609,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,174,임직원_임원,9,임직원_이사대우,9,임직원_직원,156,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,348
19,201609,1101112762668,푸본현대생명보험주식회사,0011320,임직원,556,임직원_임원,11,임직원_이사대우,13,임직원_직원,532,등록 설계사,2563,등록 설계사_전속 설계사,2563,등록 설계사_교차모집 설계사,0,6238
20,201609,1101113003699,KB생명보험주식회사,0011388,임직원,358,임직원_임원,5,임직원_이사대우,8,임직원_직원,345,등록 설계사,689,등록 설계사_전속 설계사,525,등록 설계사_교차모집 설계사,164,2094
21,201609,1101112940751,라이나생명보험주식회사,0011434,임직원,886,임직원_임원,7,임직원_이사대우,33,임직원_직원,846,등록 설계사,1249,등록 설계사_전속 설계사,1249,등록 설계사_교차모집 설계사,0,4270
22,201609,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,144,임직원_임원,7,임직원_이사대우,4,임직원_직원,133,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,288
23,201609,1101114809377,농협생명보험주식회사,0013173,임직원,1055,임직원_임원,7,임직원_이사대우,3,임직원_직원,1045,등록 설계사,2055,등록 설계사_전속 설계사,2055,등록 설계사_교차모집 설계사,0,6220
24,201609,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,80,임직원_임원,4,임직원_이사대우,1,임직원_직원,75,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,160
0,201612,1101110003204,한화생명보험주식회사,0010593,임직원,3825,임직원_임원,8,임직원_이사대우,56,임직원_직원,3761,등록 설계사,20343,등록 설계사_전속 설계사,19782,등록 설계사_교차모집 설계사,561,48336
1,201612,1101110007032,에이비엘생명보험주식회사,0010594,임직원,937,임직원_임원,6,임직원_이사대우,12,임직원_직원,919,등록 설계사,3356,등록 설계사_전속 설계사,3355,등록 설계사_교차모집 설계사,1,8586
2,201612,1101110005953,삼성생명보험주식회사,0010595,임직원,5315,임직원_임원,7,임직원_이사대우,60,임직원_직원,5248,등록 설계사,34149,등록 설계사_전속 설계사,24891,등록 설계사_교차모집 설계사,9258,78928
3,201612,1101110018443,흥국생명보험주식회사,0010596,임직원,826,임직원_임원,7,임직원_이사대우,15,임직원_직원,804,등록 설계사,3078,등록 설계사_전속 설계사,3049,등록 설계사_교차모집 설계사,29,7808
4,201612,1101110014970,교보생명보험주식회사,0010597,임직원,4275,임직원_임원,6,임직원_이사대우,37,임직원_직원,4232,등록 설계사,18120,등록 설계사_전속 설계사,17870,등록 설계사_교차모집 설계사,250,44790
5,201612,1101110667498,신한생명보험주식회사,0010599,임직원,1344,임직원_임원,7,임직원_이사대우,21,임직원_직원,1316,등록 설계사,8876,등록 설계사_전속 설계사,8771,등록 설계사_교차모집 설계사,105,20440
6,201612,1801110078443,DGB생명보험주식회사,0010605,임직원,284,임직원_임원,7,임직원_이사대우,6,임직원_직원,271,등록 설계사,847,등록 설계사_전속 설계사,846,등록 설계사_교차모집 설계사,1,2262
7,201612,2001110014608,케이디비생명보험주식회사,0010607,임직원,936,임직원_임원,7,임직원_이사대우,13,임직원_직원,916,등록 설계사,3798,등록 설계사_전속 설계사,3773,등록 설계사_교차모집 설계사,25,9468
8,201612,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1055,임직원_임원,7,임직원_이사대우,38,임직원_직원,1010,등록 설계사,4075,등록 설계사_전속 설계사,4031,등록 설계사_교차모집 설계사,44,10260
9,201612,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,662,임직원_임원,1,임직원_이사대우,10,임직원_직원,651,등록 설계사,1571,등록 설계사_전속 설계사,1570,등록 설계사_교차모집 설계사,1,4466
10,201612,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,533,임직원_임원,7,임직원_이사대우,26,임직원_직원,500,등록 설계사,1968,등록 설계사_전속 설계사,1968,등록 설계사_교차모집 설계사,0,5002
11,201612,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,770,임직원_임원,7,임직원_이사대우,22,임직원_직원,741,등록 설계사,5299,등록 설계사_전속 설계사,5299,등록 설계사_교차모집 설계사,0,12138
12,201612,1101110818463,하나생명보험주식회사,0010618,임직원,160,임직원_임원,4,임직원_이사대우,3,임직원_직원,153,등록 설계사,37,등록 설계사_전속 설계사,37,등록 설계사_교차모집 설계사,0,394
13,201612,1101110623606,DB생명보험주식회사,0010619,임직원,556,임직원_임원,5,임직원_이사대우,13,임직원_직원,538,등록 설계사,3621,등록 설계사_전속 설계사,1499,등록 설계사_교차모집 설계사,2122,8354
14,201612,1101110631154,메트라이프생명보험(주),0010620,임직원,595,임직원_임원,5,임직원_이사대우,25,임직원_직원,565,등록 설계사,3627,등록 설계사_전속 설계사,3627,등록 설계사_교차모집 설계사,0,8444
15,201612,1101110624688,동양생명보험주식회사,0010622,임직원,1013,임직원_임원,9,임직원_이사대우,15,임직원_직원,989,등록 설계사,3493,등록 설계사_전속 설계사,3374,등록 설계사_교차모집 설계사,119,9012
16,201612,1101110705322,PCA생명보험주식회사,0010624,임직원,338,임직원_임원,7,임직원_이사대우,21,임직원_직원,310,등록 설계사,1061,등록 설계사_전속 설계사,1061,등록 설계사_교차모집 설계사,0,2798
17,201612,1101110709232,처브라이프생명보험주식회사,0010625,임직원,204,임직원_임원,6,임직원_이사대우,7,임직원_직원,191,등록 설계사,973,등록 설계사_전속 설계사,921,등록 설계사_교차모집 설계사,52,2354
18,201612,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,170,임직원_임원,9,임직원_이사대우,9,임직원_직원,152,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,340
19,201612,1101112762668,푸본현대생명보험주식회사,0011320,임직원,569,임직원_임원,11,임직원_이사대우,11,임직원_직원,547,등록 설계사,2291,등록 설계사_전속 설계사,2291,등록 설계사_교차모집 설계사,0,5720
20,201612,1101113003699,KB생명보험주식회사,0011388,임직원,358,임직원_임원,5,임직원_이사대우,8,임직원_직원,345,등록 설계사,669,등록 설계사_전속 설계사,473,등록 설계사_교차모집 설계사,196,2054
21,201612,1101112940751,라이나생명보험주식회사,0011434,임직원,880,임직원_임원,6,임직원_이사대우,31,임직원_직원,843,등록 설계사,1204,등록 설계사_전속 설계사,1204,등록 설계사_교차모집 설계사,0,4168
22,201612,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,152,임직원_임원,7,임직원_이사대우,4,임직원_직원,141,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,304
23,201612,1101114809377,농협생명보험주식회사,0013173,임직원,1049,임직원_임원,7,임직원_이사대우,4,임직원_직원,1038,등록 설계사,2121,등록 설계사_전속 설계사,2121,등록 설계사_교차모집 설계사,0,6340
24,201612,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,84,임직원_임원,4,임직원_이사대우,1,임직원_직원,79,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,168
0,201703,1101110003204,한화생명보험주식회사,0010593,임직원,3844,임직원_임원,6,임직원_이사대우,57,임직원_직원,3781,등록 설계사,20321,등록 설계사_전속 설계사,19770,등록 설계사_교차모집 설계사,551,48330
1,201703,1101110007032,에이비엘생명보험주식회사,0010594,임직원,939,임직원_임원,9,임직원_이사대우,13,임직원_직원,917,등록 설계사,3300,등록 설계사_전속 설계사,3299,등록 설계사_교차모집 설계사,1,8478
2,201703,1101110005953,삼성생명보험주식회사,0010595,임직원,5333,임직원_임원,7,임직원_이사대우,62,임직원_직원,5264,등록 설계사,35265,등록 설계사_전속 설계사,25044,등록 설계사_교차모집 설계사,10221,81196
3,201703,1101110018443,흥국생명보험주식회사,0010596,임직원,810,임직원_임원,5,임직원_이사대우,20,임직원_직원,785,등록 설계사,2817,등록 설계사_전속 설계사,2792,등록 설계사_교차모집 설계사,25,7254
4,201703,1101110014970,교보생명보험주식회사,0010597,임직원,3784,임직원_임원,6,임직원_이사대우,39,임직원_직원,3739,등록 설계사,17678,등록 설계사_전속 설계사,17435,등록 설계사_교차모집 설계사,243,42924
5,201703,1101110667498,신한생명보험주식회사,0010599,임직원,1288,임직원_임원,7,임직원_이사대우,10,임직원_직원,1271,등록 설계사,8898,등록 설계사_전속 설계사,8802,등록 설계사_교차모집 설계사,96,20372
6,201703,1801110078443,DGB생명보험주식회사,0010605,임직원,291,임직원_임원,7,임직원_이사대우,6,임직원_직원,278,등록 설계사,770,등록 설계사_전속 설계사,769,등록 설계사_교차모집 설계사,1,2122
7,201703,2001110014608,케이디비생명보험주식회사,0010607,임직원,915,임직원_임원,7,임직원_이사대우,7,임직원_직원,901,등록 설계사,3641,등록 설계사_전속 설계사,3614,등록 설계사_교차모집 설계사,27,9112
8,201703,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1057,임직원_임원,5,임직원_이사대우,38,임직원_직원,1014,등록 설계사,4105,등록 설계사_전속 설계사,4062,등록 설계사_교차모집 설계사,43,10324
9,201703,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,556,임직원_임원,1,임직원_이사대우,32,임직원_직원,523,등록 설계사,1599,등록 설계사_전속 설계사,1599,등록 설계사_교차모집 설계사,0,4310
10,201703,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,538,임직원_임원,6,임직원_이사대우,27,임직원_직원,505,등록 설계사,1950,등록 설계사_전속 설계사,1950,등록 설계사_교차모집 설계사,0,4976
11,201703,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,767,임직원_임원,7,임직원_이사대우,23,임직원_직원,737,등록 설계사,5334,등록 설계사_전속 설계사,5334,등록 설계사_교차모집 설계사,0,12202
12,201703,1101110818463,하나생명보험주식회사,0010618,임직원,160,임직원_임원,4,임직원_이사대우,2,임직원_직원,154,등록 설계사,38,등록 설계사_전속 설계사,38,등록 설계사_교차모집 설계사,0,396
13,201703,1101110623606,DB생명보험주식회사,0010619,임직원,576,임직원_임원,5,임직원_이사대우,13,임직원_직원,558,등록 설계사,3776,등록 설계사_전속 설계사,1641,등록 설계사_교차모집 설계사,2135,8704
14,201703,1101110631154,메트라이프생명보험(주),0010620,임직원,595,임직원_임원,5,임직원_이사대우,25,임직원_직원,565,등록 설계사,3599,등록 설계사_전속 설계사,3599,등록 설계사_교차모집 설계사,0,8388
15,201703,1101110624688,동양생명보험주식회사,0010622,임직원,1014,임직원_임원,9,임직원_이사대우,15,임직원_직원,990,등록 설계사,3495,등록 설계사_전속 설계사,3379,등록 설계사_교차모집 설계사,116,9018
16,201703,1101110705322,PCA생명보험주식회사,0010624,임직원,336,임직원_임원,7,임직원_이사대우,21,임직원_직원,308,등록 설계사,1113,등록 설계사_전속 설계사,1113,등록 설계사_교차모집 설계사,0,2898
17,201703,1101110709232,처브라이프생명보험주식회사,0010625,임직원,196,임직원_임원,6,임직원_이사대우,7,임직원_직원,183,등록 설계사,1010,등록 설계사_전속 설계사,949,등록 설계사_교차모집 설계사,61,2412
18,201703,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,170,임직원_임원,9,임직원_이사대우,8,임직원_직원,153,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,340
19,201703,1101112762668,푸본현대생명보험주식회사,0011320,임직원,573,임직원_임원,11,임직원_이사대우,9,임직원_직원,553,등록 설계사,2131,등록 설계사_전속 설계사,2131,등록 설계사_교차모집 설계사,0,5408
20,201703,1101113003699,KB생명보험주식회사,0011388,임직원,371,임직원_임원,5,임직원_이사대우,9,임직원_직원,357,등록 설계사,744,등록 설계사_전속 설계사,490,등록 설계사_교차모집 설계사,254,2230
21,201703,1101112940751,라이나생명보험주식회사,0011434,임직원,897,임직원_임원,7,임직원_이사대우,32,임직원_직원,858,등록 설계사,1135,등록 설계사_전속 설계사,1135,등록 설계사_교차모집 설계사,0,4064
22,201703,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,152,임직원_임원,7,임직원_이사대우,4,임직원_직원,141,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,304
23,201703,1101114809377,농협생명보험주식회사,0013173,임직원,1057,임직원_임원,6,임직원_이사대우,6,임직원_직원,1045,등록 설계사,2179,등록 설계사_전속 설계사,2179,등록 설계사_교차모집 설계사,0,6472
24,201703,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,85,임직원_임원,4,임직원_이사대우,2,임직원_직원,79,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,170
0,201706,1101110003204,한화생명보험주식회사,0010593,임직원,3812,임직원_임원,6,임직원_이사대우,56,임직원_직원,3750,등록 설계사,20098,등록 설계사_전속 설계사,19582,등록 설계사_교차모집 설계사,516,47820
1,201706,1101110007032,에이비엘생명보험주식회사,0010594,임직원,937,임직원_임원,9,임직원_이사대우,13,임직원_직원,915,등록 설계사,3268,등록 설계사_전속 설계사,3267,등록 설계사_교차모집 설계사,1,8410
2,201706,1101110005953,삼성생명보험주식회사,0010595,임직원,5293,임직원_임원,6,임직원_이사대우,63,임직원_직원,5224,등록 설계사,36709,등록 설계사_전속 설계사,25572,등록 설계사_교차모집 설계사,11137,84004
3,201706,1101110018443,흥국생명보험주식회사,0010596,임직원,676,임직원_임원,7,임직원_이사대우,16,임직원_직원,653,등록 설계사,2335,등록 설계사_전속 설계사,2308,등록 설계사_교차모집 설계사,27,6022
4,201706,1101110014970,교보생명보험주식회사,0010597,임직원,3757,임직원_임원,6,임직원_이사대우,39,임직원_직원,3712,등록 설계사,17714,등록 설계사_전속 설계사,17474,등록 설계사_교차모집 설계사,240,42942
5,201706,1101110667498,신한생명보험주식회사,0010599,임직원,1298,임직원_임원,7,임직원_이사대우,10,임직원_직원,1281,등록 설계사,9070,등록 설계사_전속 설계사,8982,등록 설계사_교차모집 설계사,88,20736
6,201706,1801110078443,DGB생명보험주식회사,0010605,임직원,288,임직원_임원,6,임직원_이사대우,6,임직원_직원,276,등록 설계사,772,등록 설계사_전속 설계사,771,등록 설계사_교차모집 설계사,1,2120
7,201706,2001110014608,케이디비생명보험주식회사,0010607,임직원,908,임직원_임원,7,임직원_이사대우,7,임직원_직원,894,등록 설계사,3443,등록 설계사_전속 설계사,3414,등록 설계사_교차모집 설계사,29,8702
8,201706,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1052,임직원_임원,4,임직원_이사대우,39,임직원_직원,1009,등록 설계사,4144,등록 설계사_전속 설계사,4104,등록 설계사_교차모집 설계사,40,10392
9,201706,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,556,임직원_임원,1,임직원_이사대우,34,임직원_직원,521,등록 설계사,1677,등록 설계사_전속 설계사,1677,등록 설계사_교차모집 설계사,0,4466
10,201706,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,531,임직원_임원,5,임직원_이사대우,26,임직원_직원,500,등록 설계사,1932,등록 설계사_전속 설계사,1932,등록 설계사_교차모집 설계사,0,4926
11,201706,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,760,임직원_임원,7,임직원_이사대우,23,임직원_직원,730,등록 설계사,5284,등록 설계사_전속 설계사,5284,등록 설계사_교차모집 설계사,0,12088
12,201706,1101110818463,하나생명보험주식회사,0010618,임직원,160,임직원_임원,4,임직원_이사대우,2,임직원_직원,154,등록 설계사,48,등록 설계사_전속 설계사,48,등록 설계사_교차모집 설계사,0,416
13,201706,1101110623606,DB생명보험주식회사,0010619,임직원,564,임직원_임원,5,임직원_이사대우,14,임직원_직원,545,등록 설계사,3860,등록 설계사_전속 설계사,1717,등록 설계사_교차모집 설계사,2143,8848
14,201706,1101110631154,메트라이프생명보험(주),0010620,임직원,585,임직원_임원,5,임직원_이사대우,25,임직원_직원,555,등록 설계사,3708,등록 설계사_전속 설계사,3708,등록 설계사_교차모집 설계사,0,8586
15,201706,1101110624688,동양생명보험주식회사,0010622,임직원,1025,임직원_임원,9,임직원_이사대우,13,임직원_직원,1003,등록 설계사,3531,등록 설계사_전속 설계사,3407,등록 설계사_교차모집 설계사,124,9112
16,201706,1101110705322,PCA생명보험주식회사,0010624,임직원,318,임직원_임원,4,임직원_이사대우,14,임직원_직원,300,등록 설계사,1125,등록 설계사_전속 설계사,1121,등록 설계사_교차모집 설계사,4,2886
17,201706,1101110709232,처브라이프생명보험주식회사,0010625,임직원,200,임직원_임원,6,임직원_이사대우,7,임직원_직원,187,등록 설계사,969,등록 설계사_전속 설계사,905,등록 설계사_교차모집 설계사,64,2338
18,201706,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,169,임직원_임원,9,임직원_이사대우,8,임직원_직원,152,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,338
19,201706,1101112762668,푸본현대생명보험주식회사,0011320,임직원,568,임직원_임원,11,임직원_이사대우,8,임직원_직원,549,등록 설계사,2244,등록 설계사_전속 설계사,2244,등록 설계사_교차모집 설계사,0,5624
20,201706,1101113003699,KB생명보험주식회사,0011388,임직원,367,임직원_임원,5,임직원_이사대우,9,임직원_직원,353,등록 설계사,844,등록 설계사_전속 설계사,557,등록 설계사_교차모집 설계사,287,2422
21,201706,1101112940751,라이나생명보험주식회사,0011434,임직원,867,임직원_임원,4,임직원_이사대우,32,임직원_직원,831,등록 설계사,1073,등록 설계사_전속 설계사,1073,등록 설계사_교차모집 설계사,0,3880
22,201706,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,149,임직원_임원,5,임직원_이사대우,4,임직원_직원,140,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,298
23,201706,1101114809377,농협생명보험주식회사,0013173,임직원,1070,임직원_임원,7,임직원_이사대우,6,임직원_직원,1057,등록 설계사,2246,등록 설계사_전속 설계사,2246,등록 설계사_교차모집 설계사,0,6632
24,201706,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,83,임직원_임원,4,임직원_이사대우,2,임직원_직원,77,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,166
0,201709,1101110003204,한화생명보험주식회사,0010593,임직원,3843,임직원_임원,6,임직원_이사대우,56,임직원_직원,3781,등록 설계사,20151,등록 설계사_전속 설계사,19656,등록 설계사_교차모집 설계사,495,47988
1,201709,1101110007032,에이비엘생명보험주식회사,0010594,임직원,943,임직원_임원,9,임직원_이사대우,14,임직원_직원,920,등록 설계사,3205,등록 설계사_전속 설계사,3204,등록 설계사_교차모집 설계사,1,8296
2,201709,1101110005953,삼성생명보험주식회사,0010595,임직원,5323,임직원_임원,6,임직원_이사대우,63,임직원_직원,5254,등록 설계사,37190,등록 설계사_전속 설계사,25513,등록 설계사_교차모집 설계사,11677,85026
3,201709,1101110018443,흥국생명보험주식회사,0010596,임직원,636,임직원_임원,7,임직원_이사대우,19,임직원_직원,610,등록 설계사,2046,등록 설계사_전속 설계사,2027,등록 설계사_교차모집 설계사,19,5364
4,201709,1101110014970,교보생명보험주식회사,0010597,임직원,3770,임직원_임원,6,임직원_이사대우,39,임직원_직원,3725,등록 설계사,17571,등록 설계사_전속 설계사,17333,등록 설계사_교차모집 설계사,238,42682
5,201709,1101110667498,신한생명보험주식회사,0010599,임직원,1298,임직원_임원,7,임직원_이사대우,12,임직원_직원,1279,등록 설계사,8773,등록 설계사_전속 설계사,8687,등록 설계사_교차모집 설계사,86,20142
6,201709,1801110078443,DGB생명보험주식회사,0010605,임직원,287,임직원_임원,6,임직원_이사대우,6,임직원_직원,275,등록 설계사,771,등록 설계사_전속 설계사,771,등록 설계사_교차모집 설계사,0,2116
7,201709,2001110014608,케이디비생명보험주식회사,0010607,임직원,714,임직원_임원,7,임직원_이사대우,3,임직원_직원,704,등록 설계사,2705,등록 설계사_전속 설계사,2678,등록 설계사_교차모집 설계사,27,6838
8,201709,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1043,임직원_임원,5,임직원_이사대우,36,임직원_직원,1002,등록 설계사,3963,등록 설계사_전속 설계사,3927,등록 설계사_교차모집 설계사,36,10012
9,201709,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,576,임직원_임원,1,임직원_이사대우,34,임직원_직원,541,등록 설계사,1775,등록 설계사_전속 설계사,1775,등록 설계사_교차모집 설계사,0,4702
10,201709,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,535,임직원_임원,5,임직원_이사대우,25,임직원_직원,505,등록 설계사,1929,등록 설계사_전속 설계사,1929,등록 설계사_교차모집 설계사,0,4928
11,201709,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,762,임직원_임원,7,임직원_이사대우,24,임직원_직원,731,등록 설계사,5299,등록 설계사_전속 설계사,5299,등록 설계사_교차모집 설계사,0,12122
12,201709,1101110818463,하나생명보험주식회사,0010618,임직원,159,임직원_임원,4,임직원_이사대우,2,임직원_직원,153,등록 설계사,27,등록 설계사_전속 설계사,27,등록 설계사_교차모집 설계사,0,372
13,201709,1101110623606,DB생명보험주식회사,0010619,임직원,583,임직원_임원,5,임직원_이사대우,14,임직원_직원,564,등록 설계사,3967,등록 설계사_전속 설계사,1804,등록 설계사_교차모집 설계사,2163,9100
14,201709,1101110631154,메트라이프생명보험(주),0010620,임직원,594,임직원_임원,5,임직원_이사대우,25,임직원_직원,564,등록 설계사,3769,등록 설계사_전속 설계사,3769,등록 설계사_교차모집 설계사,0,8726
15,201709,1101110624688,동양생명보험주식회사,0010622,임직원,1019,임직원_임원,9,임직원_이사대우,13,임직원_직원,997,등록 설계사,3492,등록 설계사_전속 설계사,3351,등록 설계사_교차모집 설계사,141,9022
16,201709,1101110705322,PCA생명보험주식회사,0010624,임직원,308,임직원_임원,4,임직원_이사대우,14,임직원_직원,290,등록 설계사,1132,등록 설계사_전속 설계사,1124,등록 설계사_교차모집 설계사,8,2880
17,201709,1101110709232,처브라이프생명보험주식회사,0010625,임직원,193,임직원_임원,6,임직원_이사대우,5,임직원_직원,182,등록 설계사,870,등록 설계사_전속 설계사,808,등록 설계사_교차모집 설계사,62,2126
18,201709,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,174,임직원_임원,9,임직원_이사대우,7,임직원_직원,158,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,348
19,201709,1101112762668,푸본현대생명보험주식회사,0011320,임직원,395,임직원_임원,11,임직원_이사대우,7,임직원_직원,377,등록 설계사,1469,등록 설계사_전속 설계사,1469,등록 설계사_교차모집 설계사,0,3728
20,201709,1101113003699,KB생명보험주식회사,0011388,임직원,361,임직원_임원,5,임직원_이사대우,9,임직원_직원,347,등록 설계사,865,등록 설계사_전속 설계사,588,등록 설계사_교차모집 설계사,277,2452
21,201709,1101112940751,라이나생명보험주식회사,0011434,임직원,856,임직원_임원,4,임직원_이사대우,30,임직원_직원,822,등록 설계사,1023,등록 설계사_전속 설계사,1023,등록 설계사_교차모집 설계사,0,3758
22,201709,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,151,임직원_임원,5,임직원_이사대우,4,임직원_직원,142,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,302
23,201709,1101114809377,농협생명보험주식회사,0013173,임직원,1075,임직원_임원,7,임직원_이사대우,6,임직원_직원,1062,등록 설계사,2432,등록 설계사_전속 설계사,2432,등록 설계사_교차모집 설계사,0,7014
24,201709,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,93,임직원_임원,4,임직원_이사대우,2,임직원_직원,87,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,186
0,201712,1101110003204,한화생명보험주식회사,0010593,임직원,3835,임직원_임원,6,임직원_이사대우,51,임직원_직원,3778,등록 설계사,19574,등록 설계사_전속 설계사,19085,등록 설계사_교차모집 설계사,489,46818
1,201712,1101110007032,에이비엘생명보험주식회사,0010594,임직원,941,임직원_임원,9,임직원_이사대우,14,임직원_직원,918,등록 설계사,3075,등록 설계사_전속 설계사,3074,등록 설계사_교차모집 설계사,1,8032
2,201712,1101110005953,삼성생명보험주식회사,0010595,임직원,5268,임직원_임원,6,임직원_이사대우,62,임직원_직원,5200,등록 설계사,37392,등록 설계사_전속 설계사,25519,등록 설계사_교차모집 설계사,11873,85320
3,201712,1101110018443,흥국생명보험주식회사,0010596,임직원,626,임직원_임원,7,임직원_이사대우,19,임직원_직원,600,등록 설계사,2000,등록 설계사_전속 설계사,1985,등록 설계사_교차모집 설계사,15,5252
4,201712,1101110014970,교보생명보험주식회사,0010597,임직원,3758,임직원_임원,6,임직원_이사대우,39,임직원_직원,3713,등록 설계사,17583,등록 설계사_전속 설계사,17348,등록 설계사_교차모집 설계사,235,42682
5,201712,1101110667498,신한생명보험주식회사,0010599,임직원,1295,임직원_임원,7,임직원_이사대우,12,임직원_직원,1276,등록 설계사,8616,등록 설계사_전속 설계사,8536,등록 설계사_교차모집 설계사,80,19822
6,201712,1801110078443,DGB생명보험주식회사,0010605,임직원,289,임직원_임원,6,임직원_이사대우,4,임직원_직원,279,등록 설계사,812,등록 설계사_전속 설계사,811,등록 설계사_교차모집 설계사,1,2202
7,201712,2001110014608,케이디비생명보험주식회사,0010607,임직원,647,임직원_임원,7,임직원_이사대우,3,임직원_직원,637,등록 설계사,2491,등록 설계사_전속 설계사,2463,등록 설계사_교차모집 설계사,28,6276
8,201712,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1024,임직원_임원,5,임직원_이사대우,36,임직원_직원,983,등록 설계사,3663,등록 설계사_전속 설계사,3638,등록 설계사_교차모집 설계사,25,9374
9,201712,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,578,임직원_임원,1,임직원_이사대우,33,임직원_직원,544,등록 설계사,1718,등록 설계사_전속 설계사,1718,등록 설계사_교차모집 설계사,0,4592
10,201712,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,528,임직원_임원,5,임직원_이사대우,25,임직원_직원,498,등록 설계사,1893,등록 설계사_전속 설계사,1893,등록 설계사_교차모집 설계사,0,4842
11,201712,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,761,임직원_임원,7,임직원_이사대우,24,임직원_직원,730,등록 설계사,5400,등록 설계사_전속 설계사,5400,등록 설계사_교차모집 설계사,0,12322
